,artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,playlist
181,Celldweller,Louder Than Words,0.534,0.959,1,-2.518,1,0.0462,0.000205,0.000127,0.121,0.597,130.011,audio_features,0Esegmv4pECg8P3PdTOEt5,spotify:track:0Esegmv4pECg8P3PdTOEt5,https://api.spotify.com/v1/tracks/0Esegmv4pECg8P3PdTOEt5,https://api.spotify.com/v1/audio-analysis/0Esegmv4pECg8P3PdTOEt5,277904,4,Ryan
182,Varien,Valkyrie,0.43,0.663,10,-6.189,0,0.0326,0.0172,0.000202,0.121,0.177,173.973,audio_features,0L7vlrUbYlt9aBJ4FEanKu,spotify:track:0L7vlrUbYlt9aBJ4FEanKu,https://api.spotify.com/v1/tracks/0L7vlrUbYlt9aBJ4FEanKu,https://api.spotify.com/v1/audio-analysis/0L7vlrUbYlt9aBJ4FEanKu,207981,4,Ryan
183,Varien,Moonlight,0.536,0.9,8,-4.595,0,0.0585,0.0352,0.0181,0.103,0.186,140.076,audio_features,0vh5Kpmq57z098W1aVt9qp,spotify:track:0vh5Kpmq57z098W1aVt9qp,https://api.spotify.com/v1/tracks/0vh5Kpmq57z098W1aVt9qp,https://api.spotify.com/v1/audio-analysis/0vh5Kpmq57z098W1aVt9qp,240239,4,Ryan
184,Au5,Freefall,0.51,0.858,1,-5.369,1,0.22,0.00575,0.00337,0.0951,0.291,134.031,audio_features,200swjCE9IjVOeDwTVmJIj,spotify:track:200swjCE9IjVOeDwTVmJIj,https://api.spotify.com/v1/tracks/200swjCE9IjVOeDwTVmJIj,https://api.spotify.com/v1/audio-analysis/200swjCE9IjVOeDwTVmJIj,338507,4,Ryan
185,Rachie,Ghost City Tokyo,0.699,0.984,5,-3.075,0,0.0547,0.0255,1.09E-05,0.237,0.785,124.007,audio_features,2LgXAdCieyTv5xCwTlHGM8,spotify:track:2LgXAdCieyTv5xCwTlHGM8,https://api.spotify.com/v1/tracks/2LgXAdCieyTv5xCwTlHGM8,https://api.spotify.com/v1/audio-analysis/2LgXAdCieyTv5xCwTlHGM8,207097,4,Ryan
186,Bruno Major,Nothing,0.555,0.27,2,-15.892,1,0.0884,0.931,0.536,0.103,0.274,139.691,audio_features,2IAR0DziHCjSu16gR4ihvy,spotify:track:2IAR0DziHCjSu16gR4ihvy,https://api.spotify.com/v1/tracks/2IAR0DziHCjSu16gR4ihvy,https://api.spotify.com/v1/audio-analysis/2IAR0DziHCjSu16gR4ihvy,162797,3,Ryan
187,La Roux,In For The Kill - Skrillex Remix,0.487,0.689,8,-5.624,0,0.0837,0.0641,1.50E-05,0.349,0.493,144.97,audio_features,3JqCKPvNSNccj9KqXqKA2F,spotify:track:3JqCKPvNSNccj9KqXqKA2F,https://api.spotify.com/v1/tracks/3JqCKPvNSNccj9KqXqKA2F,https://api.spotify.com/v1/audio-analysis/3JqCKPvNSNccj9KqXqKA2F,311147,4,Ryan
188,MAX,Checklist (feat. Chromeo),0.791,0.792,7,-4.023,0,0.0349,0.0709,0,0.196,0.873,123.059,audio_features,3rT0YIyiE1n8JAUpBCUudE,spotify:track:3rT0YIyiE1n8JAUpBCUudE,https://api.spotify.com/v1/tracks/3rT0YIyiE1n8JAUpBCUudE,https://api.spotify.com/v1/audio-analysis/3rT0YIyiE1n8JAUpBCUudE,135181,4,Ryan
189,DJ Pablo,One B-Boy,0.739,0.804,7,-8.63,1,0.124,0.0204,0.748,0.115,0.595,126.02,audio_features,0MSURNjdjwttLHnVpBop95,spotify:track:0MSURNjdjwttLHnVpBop95,https://api.spotify.com/v1/tracks/0MSURNjdjwttLHnVpBop95,https://api.spotify.com/v1/audio-analysis/0MSURNjdjwttLHnVpBop95,196258,4,Ryan
190,YOASOBI,夜に駆ける,0.67,0.874,8,-5.221,1,0.0305,0.00231,1.72E-05,0.3,0.789,130.041,audio_features,3dPtXHP0oXQ4HCWHsOA9js,spotify:track:3dPtXHP0oXQ4HCWHsOA9js,https://api.spotify.com/v1/tracks/3dPtXHP0oXQ4HCWHsOA9js,https://api.spotify.com/v1/audio-analysis/3dPtXHP0oXQ4HCWHsOA9js,261013,4,Ryan
191,Calum Scott,You Are The Reason - Duet Version,0.377,0.33,10,-8.687,1,0.0307,0.412,0,0.15,0.148,171.39,audio_features,2RKbu8lkD0IifqLRfpEQUR,spotify:track:2RKbu8lkD0IifqLRfpEQUR,https://api.spotify.com/v1/tracks/2RKbu8lkD0IifqLRfpEQUR,https://api.spotify.com/v1/audio-analysis/2RKbu8lkD0IifqLRfpEQUR,190300,3,Ryan
192,Chris Brown,Turn Up the Music,0.594,0.841,1,-5.792,1,0.102,0.000238,2.22E-06,0.156,0.643,129.925,audio_features,0UlHiqi7seV02XNHLMtfGK,spotify:track:0UlHiqi7seV02XNHLMtfGK,https://api.spotify.com/v1/tracks/0UlHiqi7seV02XNHLMtfGK,https://api.spotify.com/v1/audio-analysis/0UlHiqi7seV02XNHLMtfGK,227973,4,Ryan
193,FalKKonE,"Tsuna Awakens (From ""Katekyō Hitman Reborn!"")",0.338,0.949,5,-4.784,1,0.0661,5.53E-05,0.904,0.279,0.165,101.968,audio_features,28pSNVwfHQ9x8LrEl6WucI,spotify:track:28pSNVwfHQ9x8LrEl6WucI,https://api.spotify.com/v1/tracks/28pSNVwfHQ9x8LrEl6WucI,https://api.spotify.com/v1/audio-analysis/28pSNVwfHQ9x8LrEl6WucI,284718,4,Ryan
194,Shane Filan,Beautiful In White,0.553,0.383,0,-6.161,1,0.0245,0.383,0,0.129,0.265,75.987,audio_features,0lUdYoSr8Hm3GL0HZld4ac,spotify:track:0lUdYoSr8Hm3GL0HZld4ac,https://api.spotify.com/v1/tracks/0lUdYoSr8Hm3GL0HZld4ac,https://api.spotify.com/v1/audio-analysis/0lUdYoSr8Hm3GL0HZld4ac,232040,4,Ryan
195,The Prodigy,Invaders Must Die,0.606,0.9,6,-5.168,1,0.0547,0.000508,0.901,0.112,0.115,140.035,audio_features,3KAcuBkWEGd4hOKFRg98WC,spotify:track:3KAcuBkWEGd4hOKFRg98WC,https://api.spotify.com/v1/tracks/3KAcuBkWEGd4hOKFRg98WC,https://api.spotify.com/v1/audio-analysis/3KAcuBkWEGd4hOKFRg98WC,295027,4,Ryan
196,Usher,Scream,0.616,0.862,7,-5.18,0,0.0973,0.00117,0,0.179,0.569,127.992,audio_features,12eMQUn2GzfsfsQLH53M19,spotify:track:12eMQUn2GzfsfsQLH53M19,https://api.spotify.com/v1/tracks/12eMQUn2GzfsfsQLH53M19,https://api.spotify.com/v1/audio-analysis/12eMQUn2GzfsfsQLH53M19,234693,4,Ryan
197,Rixton,Me And My Broken Heart,0.545,0.783,5,-4.261,0,0.0345,0.00489,0,0.132,0.551,174.084,audio_features,1oew3nFNY3vMacJAsvry0S,spotify:track:1oew3nFNY3vMacJAsvry0S,https://api.spotify.com/v1/tracks/1oew3nFNY3vMacJAsvry0S,https://api.spotify.com/v1/audio-analysis/1oew3nFNY3vMacJAsvry0S,193733,4,Ryan
198,AKMU,Be With You,0.747,0.827,1,-2.944,0,0.0421,0.173,0,0.0949,0.403,104.017,audio_features,7IRZ9aTBu35je2AHT2LxvL,spotify:track:7IRZ9aTBu35je2AHT2LxvL,https://api.spotify.com/v1/tracks/7IRZ9aTBu35je2AHT2LxvL,https://api.spotify.com/v1/audio-analysis/7IRZ9aTBu35je2AHT2LxvL,186749,4,Ryan
199,Rage Against The Machine,Renegades Of Funk,0.651,0.908,2,-4.019,1,0.0577,0.00184,0.000579,0.384,0.769,123.851,audio_features,5YBVDvTSSSiqv7KZDeUlXA,spotify:track:5YBVDvTSSSiqv7KZDeUlXA,https://api.spotify.com/v1/tracks/5YBVDvTSSSiqv7KZDeUlXA,https://api.spotify.com/v1/audio-analysis/5YBVDvTSSSiqv7KZDeUlXA,274160,4,Ryan
200,Little Mix,Secret Love Song (feat. Jason Derulo),0.539,0.643,9,-3.982,1,0.0479,0.256,0,0.29,0.136,92.962,audio_features,4JIo8RztBbELr2gWJ5OGK6,spotify:track:4JIo8RztBbELr2gWJ5OGK6,https://api.spotify.com/v1/tracks/4JIo8RztBbELr2gWJ5OGK6,https://api.spotify.com/v1/audio-analysis/4JIo8RztBbELr2gWJ5OGK6,249813,4,Ryan
201,DAY6,Time of Our Life,0.512,0.976,8,-2.762,1,0.0552,0.00483,0,0.222,0.719,174.988,audio_features,21BoUOSvHlXgcEhiA4T1nA,spotify:track:21BoUOSvHlXgcEhiA4T1nA,https://api.spotify.com/v1/tracks/21BoUOSvHlXgcEhiA4T1nA,https://api.spotify.com/v1/audio-analysis/21BoUOSvHlXgcEhiA4T1nA,205576,4,Ryan
202,LeeHi,NO ONE,0.745,0.613,11,-5.368,0,0.0427,0.226,0,0.0664,0.542,91.997,audio_features,0lhZsFfTpITnjK5q8lrDLR,spotify:track:0lhZsFfTpITnjK5q8lrDLR,https://api.spotify.com/v1/tracks/0lhZsFfTpITnjK5q8lrDLR,https://api.spotify.com/v1/audio-analysis/0lhZsFfTpITnjK5q8lrDLR,194596,4,Ryan
203,Celldweller,Birthright,0.31,0.916,5,-3.107,0,0.0515,0.00258,0.000108,0.485,0.534,89.989,audio_features,6aWBxaPxqzk1cuIQuSte4I,spotify:track:6aWBxaPxqzk1cuIQuSte4I,https://api.spotify.com/v1/tracks/6aWBxaPxqzk1cuIQuSte4I,https://api.spotify.com/v1/audio-analysis/6aWBxaPxqzk1cuIQuSte4I,315187,4,Ryan
204,Blue,All Rise,0.721,0.737,5,-2.734,0,0.0324,0.121,0,0.165,0.931,97.996,audio_features,7jley98gCQFueQ5MCaFWIb,spotify:track:7jley98gCQFueQ5MCaFWIb,https://api.spotify.com/v1/tracks/7jley98gCQFueQ5MCaFWIb,https://api.spotify.com/v1/audio-analysis/7jley98gCQFueQ5MCaFWIb,223547,4,Ryan
205,Park Kyung,Ordinary Love,0.739,0.706,9,-6.534,1,0.152,0.219,0,0.132,0.559,144.111,audio_features,1enx9LPZrXxaVVBxas5rRm,spotify:track:1enx9LPZrXxaVVBxas5rRm,https://api.spotify.com/v1/tracks/1enx9LPZrXxaVVBxas5rRm,https://api.spotify.com/v1/audio-analysis/1enx9LPZrXxaVVBxas5rRm,232867,4,Ryan
206,Yang Da Il,Loveagain (feat. Solar),0.474,0.494,2,-5.621,0,0.0644,0.549,0,0.124,0.64,179.667,audio_features,3yGfSObD0c7fAoE2ouXKAI,spotify:track:3yGfSObD0c7fAoE2ouXKAI,https://api.spotify.com/v1/tracks/3yGfSObD0c7fAoE2ouXKAI,https://api.spotify.com/v1/audio-analysis/3yGfSObD0c7fAoE2ouXKAI,226815,3,Ryan
207,Måneskin,Beggin',0.714,0.8,11,-4.808,0,0.0504,0.127,0,0.359,0.589,134.002,audio_features,3Wrjm47oTz2sjIgck11l5e,spotify:track:3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/tracks/3Wrjm47oTz2sjIgck11l5e,https://api.spotify.com/v1/audio-analysis/3Wrjm47oTz2sjIgck11l5e,211560,4,Abdul
208,Tayc,N'y pense plus,0.556,0.633,2,-7.381,0,0.27,0.444,0,0.0744,0.45,93.329,audio_features,5KCH6zWcx5qUYbmp0uaaE7,spotify:track:5KCH6zWcx5qUYbmp0uaaE7,https://api.spotify.com/v1/tracks/5KCH6zWcx5qUYbmp0uaaE7,https://api.spotify.com/v1/audio-analysis/5KCH6zWcx5qUYbmp0uaaE7,212007,4,Abdul
209,Pop Smoke,Armed N Dangerous - Charlie Sloth Freestyle,0.754,0.724,8,-7.282,0,0.103,0.539,0.0326,0.112,0.655,143.548,audio_features,18bum1uNxoHQ8WwbOlMY9Z,spotify:track:18bum1uNxoHQ8WwbOlMY9Z,https://api.spotify.com/v1/tracks/18bum1uNxoHQ8WwbOlMY9Z,https://api.spotify.com/v1/audio-analysis/18bum1uNxoHQ8WwbOlMY9Z,146720,4,Abdul
210,Pop Smoke,Element,0.772,0.878,2,-4.22,1,0.324,0.0301,0.00000218,0.251,0.305,61.311,audio_features,57BGVV6wcyhbn3hsjlqEZB,spotify:track:57BGVV6wcyhbn3hsjlqEZB,https://api.spotify.com/v1/tracks/57BGVV6wcyhbn3hsjlqEZB,https://api.spotify.com/v1/audio-analysis/57BGVV6wcyhbn3hsjlqEZB,135747,5,Abdul
211,Travis Scott,FRANCHISE (feat. Young Thug & M.I.A.),0.835,0.699,8,-5.405,0,0.277,0.00671,0,0.195,0.547,154.981,audio_features,4jVBIpuOiMj1crqd8LoCrJ,spotify:track:4jVBIpuOiMj1crqd8LoCrJ,https://api.spotify.com/v1/tracks/4jVBIpuOiMj1crqd8LoCrJ,https://api.spotify.com/v1/audio-analysis/4jVBIpuOiMj1crqd8LoCrJ,202795,4,Abdul
212,Joe,Ride wit U (feat. G-Unit),0.796,0.604,2,-5.376,0,0.0702,0.0212,0,0.0439,0.722,101.981,audio_features,28DDh8OK8Ls6dWEwz1Tm1A,spotify:track:28DDh8OK8Ls6dWEwz1Tm1A,https://api.spotify.com/v1/tracks/28DDh8OK8Ls6dWEwz1Tm1A,https://api.spotify.com/v1/audio-analysis/28DDh8OK8Ls6dWEwz1Tm1A,251880,4,Abdul
213,Headie One,Princess Cuts (feat. Young T & Bugsey),0.576,0.597,1,-6.659,0,0.318,0.196,0,0.049,0.885,101.174,audio_features,63Sb1AMnhb37DR59uXZdQd,spotify:track:63Sb1AMnhb37DR59uXZdQd,https://api.spotify.com/v1/tracks/63Sb1AMnhb37DR59uXZdQd,https://api.spotify.com/v1/audio-analysis/63Sb1AMnhb37DR59uXZdQd,185080,4,Abdul
214,Bow Wow,Ain't Thinkin' 'Bout You,0.54,0.617,1,-5.534,1,0.125,0.0113,0,0.088,0.127,116.635,audio_features,4GtvQ52U6f9LGkwjAqL60e,spotify:track:4GtvQ52U6f9LGkwjAqL60e,https://api.spotify.com/v1/tracks/4GtvQ52U6f9LGkwjAqL60e,https://api.spotify.com/v1/audio-analysis/4GtvQ52U6f9LGkwjAqL60e,230907,5,Abdul
215,50 Cent,Hustler's Ambition,0.627,0.675,7,-8.299,1,0.284,0.265,0,0.309,0.662,87.93,audio_features,0dZlON0G0od05O549PikZU,spotify:track:0dZlON0G0od05O549PikZU,https://api.spotify.com/v1/tracks/0dZlON0G0od05O549PikZU,https://api.spotify.com/v1/audio-analysis/0dZlON0G0od05O549PikZU,237347,4,Abdul
216,Swedish House Mafia,Moth To A Flame (with The Weeknd),0.542,0.659,8,-7.289,1,0.0389,0.00279,0,0.105,0.109,120.122,audio_features,7kfOEMJBJwdCYqyJeEnNhr,spotify:track:7kfOEMJBJwdCYqyJeEnNhr,https://api.spotify.com/v1/tracks/7kfOEMJBJwdCYqyJeEnNhr,https://api.spotify.com/v1/audio-analysis/7kfOEMJBJwdCYqyJeEnNhr,234000,4,Abdul
